timestamp,iteration,config_id,seed,epochs,val_loss,train_loss,wall_time_s,params_json
1772311376,1,24,42,75,0.8549095143874487,0.8529448574239558,711.1193401813507,"{""batch_size"": 64, ""lr"": 0.0004904831803531279, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 4.997610645605168e-08}"
1772312083,1,25,42,75,0.9181135892868042,0.9128127434036949,706.2863080501556,"{""batch_size"": 64, ""lr"": 3.1274966800310876e-05, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 1.0884571805626468e-08}"
1772312800,1,26,42,75,0.8563763499259949,0.8513277364628655,717.7280695438385,"{""batch_size"": 128, ""lr"": 0.0008898301183698415, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 10, ""target_transform"": ""logC"", ""weight_decay"": 2.1098631304179997e-05}"
1772313518,1,27,42,75,0.8516539831956228,0.8487500441925866,717.297746181488,"{""batch_size"": 128, ""lr"": 0.0005581875524099774, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 8.010233113871923e-05}"
1772314235,1,28,42,75,0.8958423237005869,0.8918262634958539,716.8138134479523,"{""batch_size"": 128, ""lr"": 0.000137021911480443, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 6.9775985610043725e-06}"
1772314950,1,29,42,75,0.932856152455012,0.9217063954898289,715.438313961029,"{""batch_size"": 128, ""lr"": 2.219699148329241e-05, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 3.7380952868859114e-08}"
1772315903,2,9,42,100,0.8287051717440287,0.8303699535982949,952.8562502861023,"{""batch_size"": 128, ""lr"": 0.00112238736015937, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 1.4398657311525417e-05}"
1772316851,2,0,42,100,0.8343970874945322,0.8318624637343667,947.491025686264,"{""batch_size"": 64, ""lr"": 0.0008263860513916885, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 1.564559913569732e-06}"
1772317806,2,12,42,100,0.8309254050254822,0.8349578188998359,955.6775345802307,"{""batch_size"": 128, ""lr"": 0.000847520681718884, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 20, ""target_transform"": ""C"", ""weight_decay"": 9.40142182764623e-08}"
1772318750,2,15,42,100,0.8339396913846334,0.8341067736799067,943.9542503356934,"{""batch_size"": 64, ""lr"": 0.0006996263631763534, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 10, ""target_transform"": ""C"", ""weight_decay"": 0.0006879369904976111}"
